"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855621.04741";"около 17 сотен";"52";"миролюбивый";"8";"304";"8";"1 год 8 месяцев";"около 68 тысяч";"103";"6 / 5";"37190";"0";"18562";"17606";"31007";"18511";"4122"
"1463859485.66797";"около 2 тысяч";"52";"миролюбивый";"8";"304";"8";"1 год 8 месяцев";"около 68 тысяч";"103";"6 / 5";"37190";"0";"18582";"17625";"30968";"18525";"4203"
"1463902670.85887";"около 3 тысяч";"52";"миролюбивый";"8";"304";"8";"1 год 8 месяцев";"около 68 тысяч";"103";"6 / 5";"37190";"0";"18353";"17407";"30521";"18315";"4658"
"1463945878.54563";"около 3 тысяч";"52";"миролюбивый";"8";"304";"8";"1 год 8 месяцев";"около 68 тысяч";"103";"6 / 5";"37190";"0";"18586";"17572";"30948";"18528";"5365"
"1463989070.83618";"около 3 тысяч";"52";"миролюбивый";"9";"304";"8";"1 год 8 месяцев";"около 68 тысяч";"103";"6 / 5";"37190";"0";"18281";"17370";"30415";"18285";"5263"
"1464032275.1189";"около 5 тысяч";"52";"миролюбивый";"10";"304";"8";"1 год 8 месяцев";"около 68 тысяч";"103";"6 / 5";"37190";"0";"18422";"17529";"30740";"18486";"5892"
"1464075469.39229";"около 3 тысяч";"52";"миролюбивый";"10";"304";"8";"1 год 8 месяцев";"около 68 тысяч";"103";"6 / 5";"37190";"0";"18192";"17318";"30323";"18279";"5771"
"1464118671.11502";"около 3 тысяч";"52";"миролюбивый";"10";"304";"8";"1 год 8 месяцев";"около 68 тысяч";"103";"6 / 5";"37190";"0";"18459";"17448";"30762";"18524";"6475"
"1464161870.71716";"около 3 тысяч";"52";"миролюбивый";"10";"304";"8";"1 год 8 месяцев";"около 68 тысяч";"103";"6 / 5";"37190";"0";"18192";"17184";"30313";"18273";"6907"
"1464205070.13348";"около 3 тысяч";"52";"миролюбивый";"10";"304";"8";"1 год 8 месяцев";"около 68 тысяч";"103";"6 / 5";"37190";"0";"18435";"17351";"30742";"18527";"7533"
"1464248269.68706";"около 3 тысяч";"52";"миролюбивый";"10";"304";"8";"1 год 8 месяцев";"около 68 тысяч";"103";"6 / 5";"37190";"0";"18171";"17124";"30249";"18262";"7945"
"1464291474.92746";"около 3 тысяч";"52";"миролюбивый";"10";"304";"8";"1 год 8 месяцев";"около 68 тысяч";"103";"6 / 5";"37190";"0";"18418";"17211";"30677";"18492";"8531"
"1464334674.55998";"около 3 тысяч";"52";"миролюбивый";"10";"304";"8";"1 год 8 месяцев";"около 68 тысяч";"103";"6 / 5";"37190";"0";"18201";"16972";"30294";"18293";"9064"
