"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"p.gladiatorship";"p.taming";"p.alignment"
"1463858304.58026";"около 4 тысяч";"82";"нейтральный";"822";"424";"";"0";"0";"0"
"1463862162.41713";"около 4 тысяч";"82";"нейтральный";"822";"424";"";"0";"0";"0"
"1463905348.2836";"около 4 тысяч";"82";"нейтральный";"822";"424";"";"0";"0";"0"
"1463948557.85782";"около 13 тысяч";"82";"нейтральный";"828";"424";"";"0";"0";"0"
"1463991745.36064";"около 13 тысяч";"82";"нейтральный";"828";"424";"";"0";"0";"0"
