"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855493.09027";"около тысячи";"47";"беззлобный";"4";"284";"3";"10 месяцев";"около 53 тысяч";"58";"20 / 33";"37141";"0";"19525";"23016";"16706";"18560";"16797"
"1463859357.66376";"около 3 тысяч";"47";"беззлобный";"4";"284";"3";"10 месяцев";"около 53 тысяч";"58";"20 / 33";"37141";"0";"19549";"23040";"16727";"18574";"16864"
"1463902543.11466";"около 6 тысяч";"47";"беззлобный";"4";"284";"3";"10 месяцев";"около 53 тысяч";"58";"20 / 33";"37141";"0";"19313";"22596";"16516";"18376";"17173"
"1463945750.32955";"около 3 тысяч";"47";"беззлобный";"4";"284";"3";"10 месяцев";"около 53 тысяч";"58";"20 / 33";"37141";"0";"19622";"22816";"16595";"18571";"17438"
"1463988942.89394";"около 8 тысяч";"48";"беззлобный";"9";"288";"4";"10 месяцев";"около 53 тысяч";"58";"20 / 33";"37141";"0";"19300";"21960";"16339";"18288";"18213"
"1464032146.92527";"около 5 тысяч";"48";"беззлобный";"10";"288";"4";"10 месяцев";"около 53 тысяч";"58";"20 / 33";"37141";"0";"19580";"22176";"16448";"18481";"18767"
"1464075341.58053";"около 4 тысяч";"48";"нейтральный";"10";"288";"4";"10 месяцев";"около 53 тысяч";"58";"20 / 33";"37141";"0";"19333";"21818";"16209";"18283";"0"
"1464118543.23884";"около 10 тысяч";"48";"беззлобный";"11";"288";"4";"10 месяцев";"около 53 тысяч";"58";"20 / 33";"37141";"0";"19620";"22015";"16351";"18529";"17365"
"1464161742.84443";"около 3 тысяч";"48";"беззлобный";"13";"288";"4";"10 месяцев";"около 53 тысяч";"58";"20 / 33";"37141";"0";"19283";"21601";"16060";"18267";"17636"
"1464204942.13284";"около 2 тысяч";"48";"беззлобный";"14";"288";"4";"10 месяцев";"около 53 тысяч";"58";"20 / 33";"37141";"0";"19446";"21842";"16204";"18484";"17515"
"1464248141.75971";"ни одного";"48";"беззлобный";"15";"288";"4";"10 месяцев";"около 53 тысяч";"59";"20 / 33";"37141";"0";"19135";"21492";"15850";"18199";"17780"
"1464291346.90448";"около 4 тысяч";"48";"беззлобный";"16";"288";"4";"10 месяцев";"около 53 тысяч";"59";"20 / 33";"37141";"0";"19414";"21678";"16750";"18426";"18747"
"1464334546.73764";"около 2 тысяч";"48";"беззлобный";"19";"288";"5";"10 месяцев";"около 54 тысяч";"59";"20 / 33";"37141";"0";"19043";"20749";"16470";"18146";"18890"
