"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855805.54298";"около 3 тысяч";"55";"нейтральный";"13";"316";"";"1 год 10 месяцев";"около 81 тысяч";"138";"1 / 6";"37046";"0";"19060";"0";"35228";"18449";"0"
"1463859669.82113";"около 5 тысяч";"55";"беззлобный";"14";"316";"";"1 год 10 месяцев";"около 81 тысяч";"138";"1 / 6";"37046";"0";"19082";"0";"35264";"18462";"0"
"1463902854.83816";"около 12 тысяч";"55";"беззлобный";"14";"316";"";"1 год 10 месяцев";"около 81 тысяч";"138";"1 / 6";"37046";"0";"18779";"0";"34627";"18254";"16717"
"1463946062.6971";"около сотни";"55";"беззлобный";"15";"316";"";"1 год 10 месяцев";"около 81 тысяч";"139";"1 / 6";"37046";"0";"19013";"0";"35381";"18479";"17913"
"1463989254.99188";"около 4 тысяч";"55";"беззлобный";"15";"316";"";"1 год 10 месяцев";"около 81 тысяч";"139";"1 / 6";"37046";"0";"18746";"0";"34793";"18274";"18216"
"1464032459.47455";"около 8 тысяч";"55";"добродушный";"16";"316";"";"1 год 10 месяцев";"около 81 тысяч";"139";"1 / 6";"37046";"0";"18847";"0";"35258";"18471";"14070"
"1464075656.79257";"около 8 тысяч";"55";"беззлобный";"16";"316";"";"1 год 10 месяцев";"около 81 тысяч";"139";"1 / 6";"37046";"0";"18627";"0";"34693";"18277";"14400"
"1464118855.35582";"около 8 тысяч";"55";"беззлобный";"16";"316";"";"1 год 10 месяцев";"около 81 тысяч";"139";"1 / 6";"37046";"0";"18905";"0";"35221";"18519";"14949"
"1464162054.83356";"около 2 тысяч";"55";"добродушный";"18";"316";"";"1 год 10 месяцев";"около 81 тысяч";"139";"1 / 6";"37046";"0";"18590";"0";"34599";"18247";"13481"
"1464205254.54143";"около 7 тысяч";"55";"добродушный";"19";"316";"";"1 год 10 месяцев";"около 81 тысяч";"139";"1 / 6";"37046";"0";"18850";"0";"35173";"18496";"14014"
"1464248453.95447";"около 7 тысяч";"55";"добродушный";"19";"316";"";"1 год 10 месяцев";"около 81 тысяч";"139";"1 / 6";"37046";"0";"18603";"0";"34513";"18217";"12707"
"1464291659.15008";"около 3 тысяч";"55";"добродушный";"21";"316";"";"1 год 10 месяцев";"около 82 тысяч";"139";"1 / 6";"37046";"0";"18852";"0";"35042";"18451";"13208"
"1464334858.66759";"около 3 тысяч";"55";"добродушный";"21";"316";"";"1 год 10 месяцев";"около 82 тысяч";"139";"1 / 6";"37046";"0";"18508";"0";"34483";"18240";"13681"
