"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855334.38556";"около 19 сотен";"50";"агрессивный";"5";"296";"13";"1 год 2 месяца";"около 61 тысяч";"85";"1 / 5";"37273";"0";"19118";"11883";"27185";"18526";"2323"
"1463859199.17947";"около 19 сотен";"50";"агрессивный";"5";"296";"13";"1 год 2 месяца";"около 61 тысяч";"85";"1 / 5";"37273";"0";"19139";"11889";"27208";"18542";"2344"
"1463902384.62284";"ни одного";"50";"агрессивный";"5";"296";"13";"1 год 2 месяца";"около 61 тысяч";"86";"1 / 5";"37274";"0";"18898";"11786";"27281";"18337";"2474"
"1463945586.50157";"около 6 тысяч";"50";"агрессивный";"6";"296";"13";"1 год 2 месяца";"около 61 тысяч";"86";"1 / 5";"37275";"0";"19145";"11865";"27610";"18550";"2513"
"1463988784.31347";"около 2 тысяч";"50";"агрессивный";"8";"296";"13";"1 год 2 месяца";"около 61 тысяч";"86";"1 / 5";"37275";"0";"18811";"11806";"27164";"18326";"2674"
"1464031987.97389";"около 16 сотен";"50";"агрессивный";"8";"296";"13";"1 год 2 месяца";"около 61 тысяч";"86";"1 / 5";"37275";"0";"19055";"11885";"27454";"18544";"2865"
"1464075183.18866";"около 5 тысяч";"50";"агрессивный";"9";"296";"13";"1 год 2 месяца";"около 62 тысяч";"86";"1 / 5";"37275";"0";"18921";"11771";"27091";"18306";"2831"
"1464118384.75436";"около 4 тысяч";"50";"агрессивный";"9";"296";"13";"1 год 2 месяца";"около 62 тысяч";"86";"1 / 5";"37275";"0";"19202";"11835";"27389";"18546";"2585"
"1464161584.37719";"ни одного";"50";"агрессивный";"9";"296";"13";"1 год 2 месяца";"около 62 тысяч";"87";"1 / 5";"37275";"0";"18919";"11689";"27404";"18285";"2287"
"1464204783.6156";"около 3 тысяч";"50";"агрессивный";"14";"296";"14";"1 год 2 месяца";"около 62 тысяч";"87";"1 / 5";"37275";"0";"19152";"11128";"27719";"18535";"2330"
"1464247983.184";"около 4 тысяч";"50";"злобный";"14";"296";"14";"1 год 2 месяца";"около 62 тысяч";"87";"1 / 5";"37275";"0";"18856";"11026";"27259";"18264";"2155"
"1464291188.12422";"около 6 тысяч";"50";"злобный";"15";"296";"14";"1 год 2 месяца";"около 62 тысяч";"87";"1 / 5";"37275";"0";"18963";"11083";"27504";"18480";"2030"
"1464334388.10755";"около 9 тысяч";"50";"злобный";"16";"296";"14";"1 год 2 месяца";"около 62 тысяч";"87";"1 / 5";"37275";"0";"18728";"10990";"27116";"18274";"1912"
