"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854053.31988";"ни одного";"49";"миролюбивый";"11";"292";"7";"10 месяцев";"около 59 тысяч";"55";"15 / 19";"37108";"0";"18722";"18868";"10576";"18370";"8453"
"1463857906.9387";"ни одного";"49";"миролюбивый";"11";"292";"7";"10 месяцев";"около 59 тысяч";"55";"15 / 19";"37108";"0";"18739";"18889";"10588";"18384";"8525"
"1463901106.19796";"около сотни";"49";"миролюбивый";"11";"292";"7";"10 месяцев";"около 59 тысяч";"55";"15 / 19";"37108";"0";"18504";"18635";"10509";"18187";"8948"
"1463944307.36528";"около 5 тысяч";"49";"миролюбивый";"11";"292";"7";"10 месяцев";"около 59 тысяч";"55";"15 / 19";"37108";"0";"18731";"18833";"10512";"18372";"7940"
"1463987504.63368";"около 3 тысяч";"49";"миролюбивый";"12";"292";"7";"10 месяцев";"около 59 тысяч";"55";"15 / 19";"37108";"0";"18486";"18619";"10362";"18124";"8437"
"1464030706.24513";"около 6 тысяч";"49";"миролюбивый";"13";"292";"8";"10 месяцев";"около 59 тысяч";"55";"15 / 19";"37108";"0";"18710";"17686";"10393";"18322";"9114"
"1464073904.76874";"около 8 сотен";"49";"добродушный";"14";"292";"8";"10 месяцев";"около 60 тысяч";"55";"15 / 19";"37108";"0";"18464";"17501";"10282";"18107";"9536"
"1464117104.94893";"около 4 тысяч";"49";"добродушный";"14";"292";"8";"10 месяцев";"около 60 тысяч";"55";"15 / 19";"37108";"0";"18800";"17660";"10360";"18340";"10155"
"1464160304.4891";"около 2 сотен";"49";"добродушный";"15";"292";"8";"10 месяцев";"около 60 тысяч";"56";"15 / 19";"37108";"0";"18467";"17420";"10640";"18099";"10546"
"1464203504.13522";"около 5 тысяч";"49";"миролюбивый";"16";"292";"8";"10 месяцев";"около 60 тысяч";"56";"15 / 19";"37108";"0";"18610";"17617";"10728";"18327";"8139"
"1464246704.21997";"около 12 тысяч";"49";"миролюбивый";"16";"292";"8";"10 месяцев";"около 60 тысяч";"56";"15 / 19";"37108";"0";"18395";"17425";"10558";"18065";"8535"
"1464289904.40467";"около 7 тысяч";"49";"миролюбивый";"16";"292";"8";"10 месяцев";"около 60 тысяч";"56";"15 / 19";"37108";"0";"18621";"17555";"10602";"18228";"7973"
"1464333104.74795";"около 2 тысяч";"49";"миролюбивый";"17";"292";"9";"10 месяцев";"около 60 тысяч";"56";"15 / 19";"37108";"0";"18379";"16189";"10430";"18022";"6796"
