"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855723.45682";"около 3 тысяч";"53";"миролюбивый";"12";"308";"";"3 года 11 месяцев";"около 75 тысяч";"92";"10 / 8";"37007";"0";"17104";"0";"21538";"18299";"7581"
"1463859587.90055";"около 3 тысяч";"53";"миролюбивый";"12";"308";"";"3 года 11 месяцев";"около 75 тысяч";"92";"10 / 8";"37007";"0";"17117";"0";"21564";"18313";"7653"
"1463902773.00622";"около тысячи";"53";"миролюбивый";"13";"308";"";"3 года 11 месяцев";"около 75 тысяч";"92";"10 / 8";"37007";"0";"16921";"0";"21286";"18079";"7553"
"1463945980.77259";"около 17 сотен";"53";"миролюбивый";"14";"308";"";"3 года 11 месяцев";"около 75 тысяч";"92";"10 / 8";"37007";"0";"17144";"0";"21472";"18280";"7405"
"1463989173.10595";"около тысячи";"53";"миролюбивый";"15";"308";"";"3 года 11 месяцев";"около 75 тысяч";"92";"10 / 8";"37007";"0";"16941";"0";"21173";"18053";"7876"
"1464032377.56489";"около 9 тысяч";"53";"миролюбивый";"15";"308";"";"3 года 11 месяцев";"около 75 тысяч";"92";"10 / 8";"37007";"0";"17161";"0";"21386";"18246";"7124"
"1464075572.36249";"около 3 тысяч";"53";"миролюбивый";"17";"308";"";"3 года 11 месяцев";"около 75 тысяч";"92";"10 / 8";"37007";"0";"16940";"0";"21051";"18017";"7538"
"1464118773.38373";"около 3 тысяч";"53";"миролюбивый";"17";"308";"";"3 года 11 месяцев";"около 75 тысяч";"92";"10 / 8";"37007";"0";"17151";"0";"21290";"18266";"8233"
"1464161972.98598";"около 4 тысяч";"54";"миролюбивый";"18";"312";"";"3 года 11 месяцев";"около 75 тысяч";"92";"10 / 8";"37007";"0";"16908";"0";"20944";"17978";"8635"
"1464205172.43365";"около 4 тысяч";"54";"миролюбивый";"19";"312";"";"3 года 11 месяцев";"около 75 тысяч";"92";"10 / 8";"37007";"0";"17149";"0";"21148";"18218";"9282"
"1464248372.02666";"около 5 тысяч";"54";"миролюбивый";"19";"312";"";"3 года 11 месяцев";"около 76 тысяч";"92";"10 / 8";"37007";"0";"16849";"0";"20818";"17951";"9650"
"1464291577.2702";"около 6 сотен";"54";"миролюбивый";"19";"312";"";"3 года 11 месяцев";"около 76 тысяч";"93";"10 / 8";"37007";"0";"17066";"0";"21493";"18166";"9942"
"1464334776.77916";"около 6 сотен";"54";"добродушный";"19";"312";"";"3 года 11 месяцев";"около 76 тысяч";"93";"10 / 8";"37007";"0";"16864";"0";"21240";"17969";"10461"
