"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463856518.10159";"около тысячи";"49";"озлобленный";"16";"292";"18";"1 год 1 месяц";"около 57 тысяч";"89";"8 / 27";"36999";"0";"19809";"8383";"32309";"18427";"4258"
"1463860377.67243";"около 8 сотен";"49";"озлобленный";"17";"292";"18";"1 год 1 месяц";"около 57 тысяч";"89";"8 / 27";"36999";"0";"19836";"8387";"32341";"18440";"4281"
"1463903562.40682";"около 6 тысяч";"49";"озлобленный";"19";"292";"18";"1 год 1 месяц";"около 57 тысяч";"89";"8 / 27";"36999";"0";"19635";"8334";"31793";"18219";"4379"
"1463946770.20851";"ни одного";"49";"озлобленный";"20";"292";"18";"1 год 1 месяц";"около 57 тысяч";"90";"8 / 27";"36999";"0";"19870";"8379";"32571";"18384";"4000"
"1463989962.07349";"ни одного";"49";"озлобленный";"20";"292";"18";"1 год 1 месяц";"около 57 тысяч";"90";"8 / 27";"36999";"0";"19623";"8338";"32118";"18188";"4138"
"1464033168.99261";"около 3 тысяч";"49";"озлобленный";"20";"292";"18";"1 год 1 месяц";"около 57 тысяч";"90";"8 / 27";"36999";"0";"19865";"8374";"32565";"18398";"4295"
"1464076363.86285";"около 3 сотен";"49";"озлобленный";"20";"292";"18";"1 год 2 месяца";"около 57 тысяч";"90";"8 / 27";"36999";"0";"19587";"8320";"32040";"18199";"4376"
"1464119562.54048";"около 2 тысяч";"49";"озлобленный";"22";"292";"18";"1 год 2 месяца";"около 57 тысяч";"90";"8 / 27";"36999";"0";"19719";"8357";"32488";"18400";"4212"
"1464162761.8045";"около сотни";"49";"озлобленный";"23";"292";"18";"1 год 2 месяца";"около 57 тысяч";"90";"8 / 27";"36999";"0";"19406";"8276";"31930";"18065";"4248"
"1464205967.3615";"около 18 сотен";"49";"агрессивный";"23";"292";"18";"1 год 2 месяца";"около 57 тысяч";"90";"8 / 27";"36999";"0";"19737";"8344";"32367";"18311";"3843"
"1464249161.42326";"около 18 тысяч";"49";"агрессивный";"24";"292";"18";"1 год 2 месяца";"около 57 тысяч";"90";"8 / 27";"36999";"0";"19418";"8257";"31766";"18044";"3875"
"1464292366.86256";"около 14 тысяч";"49";"агрессивный";"26";"292";"18";"1 год 2 месяца";"около 57 тысяч";"89";"8 / 27";"36999";"0";"19552";"8308";"31731";"18273";"3650"
"1464335572.34025";"около 6 тысяч";"49";"агрессивный";"26";"292";"18";"1 год 2 месяца";"около 57 тысяч";"89";"8 / 27";"36999";"0";"19317";"8238";"31274";"18073";"3575"
