"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463856326.91318";"около 4 тысяч";"49";"нейтральный";"9";"292";"17";"1 год 2 месяца";"около 59 тысяч";"77";"11 / 1";"37094";"0";"20615";"8767";"24484";"18407";"0"
"1463860191.6891";"около 4 тысяч";"49";"нейтральный";"9";"292";"17";"1 год 2 месяца";"около 59 тысяч";"77";"11 / 1";"37094";"0";"20638";"8774";"24510";"18420";"0"
"1463903376.4952";"около тысячи";"49";"нейтральный";"9";"292";"17";"1 год 2 месяца";"около 59 тысяч";"77";"11 / 1";"37094";"0";"20378";"8720";"24213";"18221";"0"
"1463946583.89247";"около тысячи";"49";"нейтральный";"9";"292";"17";"1 год 2 месяца";"около 59 тысяч";"77";"11 / 1";"37094";"0";"20630";"8768";"24540";"18448";"0"
"1463989776.00246";"около тысячи";"49";"нейтральный";"9";"292";"17";"1 год 2 месяца";"около 59 тысяч";"77";"11 / 1";"37094";"0";"20377";"8738";"24277";"18246";"0"
"1464032982.31929";"ни одного";"49";"нейтральный";"10";"292";"17";"1 год 2 месяца";"около 59 тысяч";"78";"11 / 1";"37094";"0";"19131";"8783";"25006";"18427";"0"
"1464076177.68293";"около 5 тысяч";"49";"нейтральный";"11";"292";"17";"1 год 2 месяца";"около 59 тысяч";"78";"11 / 1";"37094";"0";"18729";"8718";"24627";"18217";"0"
"1464119376.41785";"около 5 тысяч";"49";"нейтральный";"11";"292";"17";"1 год 2 месяца";"около 59 тысяч";"78";"11 / 1";"37094";"0";"19006";"8767";"24915";"18462";"0"
"1464162575.70245";"около 3 тысяч";"49";"беззлобный";"12";"292";"17";"1 год 2 месяца";"около 59 тысяч";"78";"11 / 1";"37094";"0";"18766";"8675";"24489";"18197";"18315"
"1464205781.26753";"около 3 тысяч";"49";"беззлобный";"12";"292";"17";"1 год 2 месяца";"около 59 тысяч";"78";"11 / 1";"37094";"0";"18941";"8739";"24756";"18446";"17717"
"1464248975.38849";"около 3 тысяч";"49";"беззлобный";"12";"292";"17";"1 год 2 месяца";"около 59 тысяч";"78";"11 / 1";"37094";"0";"18669";"8652";"24380";"18183";"17983"
"1464292180.40513";"около 7 тысяч";"49";"беззлобный";"14";"292";"17";"1 год 2 месяца";"около 59 тысяч";"78";"11 / 1";"37094";"0";"18971";"8714";"24641";"18375";"18534"
"1464335386.29341";"около 6 сотен";"49";"беззлобный";"20";"292";"17";"1 год 2 месяца";"около 59 тысяч";"78";"11 / 1";"37094";"0";"18675";"8643";"24320";"18168";"18898"
