"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855913.09459";"около 4 тысяч";"50";"абсолютное добро";"9";"296";"16";"11 месяцев";"около 64 тысяч";"51";"0 / 0";"37186";"0";"18691";"9488";"7131";"18466";"1272"
"1463859777.17437";"около 4 тысяч";"50";"абсолютное добро";"9";"296";"16";"11 месяцев";"около 64 тысяч";"51";"0 / 0";"37186";"0";"18710";"9492";"7138";"18468";"766"
"1463902962.24492";"около 3 тысяч";"50";"добродетельный";"10";"296";"16";"11 месяцев";"около 64 тысяч";"51";"0 / 0";"37186";"0";"18478";"9426";"7054";"18265";"902"
"1463946170.03954";"около 3 тысяч";"50";"добродетельный";"11";"296";"16";"11 месяцев";"около 64 тысяч";"51";"0 / 0";"37186";"0";"18744";"9476";"7082";"18476";"1619"
"1463989362.45248";"около 3 тысяч";"50";"добродетельный";"11";"296";"16";"11 месяцев";"около 64 тысяч";"51";"0 / 0";"37186";"0";"18523";"9427";"6988";"18270";"2097"
"1464032566.99425";"около 3 тысяч";"50";"добродетельный";"12";"296";"16";"11 месяцев";"около 64 тысяч";"51";"0 / 0";"37186";"0";"18817";"9486";"6987";"18467";"2483"
"1464075764.17684";"около 4 тысяч";"50";"добродетельный";"12";"296";"16";"11 месяцев";"около 64 тысяч";"51";"0 / 0";"37186";"0";"18601";"9414";"6908";"18261";"3019"
"1464118962.74986";"около 7 тысяч";"50";"добродетельный";"13";"296";"16";"11 месяцев";"около 65 тысяч";"51";"0 / 0";"37186";"0";"18817";"9466";"6944";"18455";"3081"
"1464162162.24093";"около 7 сотен";"50";"добродетельный";"13";"296";"16";"11 месяцев";"около 65 тысяч";"51";"0 / 0";"37186";"0";"18576";"9368";"6847";"18177";"3279"
"1464205361.99577";"около 5 тысяч";"50";"добродетельный";"14";"296";"16";"11 месяцев";"около 65 тысяч";"51";"0 / 0";"37186";"0";"18836";"9433";"6894";"18419";"3651"
"1464248561.42368";"около 5 тысяч";"50";"добродетельный";"14";"296";"16";"11 месяцев";"около 65 тысяч";"51";"0 / 0";"37186";"0";"18564";"9335";"6800";"18152";"4080"
"1464291766.52588";"около тысячи";"51";"добродетельный";"16";"300";"16";"11 месяцев";"около 65 тысяч";"51";"0 / 0";"37186";"0";"18712";"9391";"6847";"18341";"3389"
"1464334966.27027";"около 19 сотен";"51";"добродетельный";"17";"300";"16";"11 месяцев";"около 65 тысяч";"51";"0 / 0";"37186";"0";"18402";"9308";"6722";"18127";"3307"
