"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"p.gladiatorship";"p.taming";"p.alignment"
"1463858493.71738";"около 8 тысяч";"73";"беззлобный";"1006";"388";"2";"0";"0";"0"
"1463862343.3383";"около 8 тысяч";"73";"беззлобный";"1006";"388";"2";"0";"0";"0"
"1463905528.69015";"около 8 тысяч";"73";"беззлобный";"1006";"388";"2";"0";"0";"0"
"1463948738.57258";"около 4 сотен";"73";"беззлобный";"1007";"388";"3";"0";"0";"0"
"1463991925.88423";"около 4 сотен";"73";"нейтральный";"1007";"388";"3";"0";"0";"0"
