"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854576.1335";"ни одного";"52";"добродушный";"3";"304";"11";"2 года";"около 68 тысяч";"118";"6 / 1";"37236";"0";"18215";"13995";"35601";"18565";"14115"
"1463858433.85407";"ни одного";"52";"добродушный";"3";"304";"11";"2 года";"около 68 тысяч";"118";"6 / 1";"37236";"0";"18229";"14005";"35648";"18580";"14180"
"1463901627.6013";"около 3 тысяч";"52";"добродушный";"4";"304";"11";"2 года";"около 68 тысяч";"118";"6 / 1";"37237";"0";"18012";"13877";"35062";"18377";"13138"
"1463944829.2897";"около 3 тысяч";"52";"добродушный";"4";"304";"11";"2 года";"около 68 тысяч";"118";"6 / 1";"37237";"0";"18242";"13993";"35594";"18595";"13647"
"1463988026.36969";"около 17 сотен";"52";"добродушный";"5";"304";"11";"2 года";"около 68 тысяч";"118";"6 / 1";"37237";"0";"17958";"13893";"34959";"18385";"13060"
"1464031229.659";"около тысячи";"52";"добродушный";"6";"304";"11";"2 года";"около 68 тысяч";"118";"6 / 1";"37237";"0";"18054";"14010";"35423";"18595";"13613"
"1464074426.40402";"около 3 тысяч";"52";"добродушный";"6";"304";"11";"2 года";"около 68 тысяч";"118";"6 / 1";"37237";"0";"17808";"13904";"34857";"18387";"13935"
"1464117627.24458";"около 6 тысяч";"52";"беззлобный";"8";"304";"11";"2 года";"около 69 тысяч";"118";"6 / 1";"37237";"0";"17981";"14011";"35330";"18620";"14491"
"1464160827.32256";"около 16 сотен";"52";"беззлобный";"8";"304";"11";"2 года";"около 69 тысяч";"118";"6 / 1";"37237";"0";"17637";"13842";"34699";"18352";"14845"
"1464204026.11036";"около 7 тысяч";"52";"добродушный";"9";"304";"11";"2 года";"около 69 тысяч";"118";"6 / 1";"37237";"0";"17857";"13974";"35218";"18603";"14460"
"1464247225.86574";"около 4 тысяч";"52";"добродушный";"9";"304";"11";"2 года";"около 69 тысяч";"118";"6 / 1";"37237";"0";"17531";"13825";"34612";"18303";"14336"
"1464290426.24778";"около 5 тысяч";"52";"добродушный";"9";"304";"11";"2 года";"около 69 тысяч";"119";"6 / 1";"37237";"0";"17775";"13898";"35372";"18528";"13914"
"1464333630.72059";"около 3 тысяч";"52";"добродушный";"9";"304";"11";"2 года";"около 69 тысяч";"119";"6 / 1";"37237";"0";"17570";"13743";"34807";"18324";"11954"
