"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854273.26155";"около 5 тысяч";"56";"злобный";"14";"320";"";"5 лет 6 месяцев";"около 85 тысяч";"116";"15 / 26";"36929";"0";"15107";"0";"26368";"18230";"1578"
"1463858129.09337";"около 5 тысяч";"56";"злобный";"14";"320";"";"5 лет 6 месяцев";"около 85 тысяч";"116";"15 / 26";"36929";"0";"15116";"0";"26384";"18247";"1602"
"1463901325.92612";"около 5 тысяч";"56";"злобный";"14";"320";"";"5 лет 6 месяцев";"около 85 тысяч";"116";"15 / 26";"36929";"0";"14921";"0";"26059";"18049";"1779"
"1463944527.4161";"около 5 тысяч";"56";"злобный";"14";"320";"";"5 лет 6 месяцев";"около 85 тысяч";"116";"15 / 26";"36929";"0";"15095";"0";"26365";"18265";"2066"
"1463987724.62353";"около 5 тысяч";"56";"агрессивный";"14";"320";"";"5 лет 6 месяцев";"около 85 тысяч";"116";"15 / 26";"36929";"0";"14905";"0";"26049";"18064";"2219"
"1464030927.4555";"около 3 тысяч";"56";"злобный";"16";"320";"";"5 лет 6 месяцев";"около 85 тысяч";"117";"15 / 26";"36929";"0";"15109";"0";"26576";"18239";"1920"
"1464074124.52044";"около 8 сотен";"56";"злобный";"17";"320";"";"5 лет 6 месяцев";"около 85 тысяч";"117";"15 / 26";"36929";"0";"14947";"0";"26281";"18051";"2084"
"1464117324.92963";"около 5 тысяч";"56";"злобный";"17";"320";"";"5 лет 6 месяцев";"около 86 тысяч";"116";"15 / 26";"36929";"0";"15162";"0";"26158";"18258";"1806"
"1464160524.20323";"около 2 тысяч";"56";"злобный";"18";"320";"";"5 лет 6 месяцев";"около 86 тысяч";"116";"15 / 26";"36929";"0";"14864";"0";"25725";"18015";"1633"
"1464203724.19578";"около 3 тысяч";"56";"злобный";"18";"320";"";"5 лет 6 месяцев";"около 86 тысяч";"115";"15 / 26";"36929";"0";"14985";"0";"25654";"18240";"1235"
"1464246923.91962";"около 3 тысяч";"56";"злобный";"18";"320";"";"5 лет 6 месяцев";"около 86 тысяч";"115";"15 / 26";"36929";"0";"14759";"0";"25312";"17977";"1440"
"1464290124.30103";"около 8 тысяч";"56";"чистое зло";"19";"320";"";"5 лет 6 месяцев";"около 86 тысяч";"115";"15 / 26";"36929";"0";"14978";"0";"25524";"18205";"1220"
"1464333328.7685";"около 11 тысяч";"56";"чистое зло";"20";"320";"";"5 лет 6 месяцев";"около 86 тысяч";"115";"15 / 26";"36929";"0";"14735";"0";"25183";"17936";"1200"
