"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463856492.3404";"около 4 тысяч";"56";"миролюбивый";"19";"320";"18";"6 лет 1 месяц";"около 88 тысяч";"76";"21 / 14";"36963";"0";"13640";"8470";"8611";"18291";"6184"
"1463860351.91487";"около 16 сотен";"56";"миролюбивый";"19";"320";"18";"6 лет 1 месяц";"около 88 тысяч";"76";"21 / 14";"36963";"0";"13622";"8475";"8619";"18306";"6280"
"1463903536.69866";"около 8 тысяч";"57";"миролюбивый";"20";"324";"18";"6 лет 1 месяц";"около 89 тысяч";"76";"21 / 14";"36963";"0";"13452";"8424";"8531";"18091";"6420"
"1463946744.4828";"около 4 тысяч";"57";"миролюбивый";"21";"324";"18";"6 лет 1 месяц";"около 89 тысяч";"76";"21 / 14";"36963";"0";"13626";"8473";"8602";"18263";"7104"
"1463989936.30307";"около 7 десятков";"57";"миролюбивый";"21";"324";"18";"6 лет 1 месяц";"около 89 тысяч";"77";"21 / 14";"36963";"0";"13455";"8436";"8748";"18063";"5824"
"1464033143.18445";"около 3 тысяч";"57";"миролюбивый";"21";"324";"18";"6 лет 1 месяц";"около 89 тысяч";"77";"21 / 14";"36963";"0";"13481";"8477";"8820";"18274";"5306"
"1464076338.10391";"около 2 тысяч";"57";"миролюбивый";"21";"324";"18";"6 лет 1 месяц";"около 89 тысяч";"77";"21 / 14";"36963";"0";"13306";"8424";"8725";"18080";"4865"
"1464119536.79387";"около 7 тысяч";"57";"миролюбивый";"22";"324";"19";"6 лет 1 месяц";"около 89 тысяч";"77";"21 / 14";"36963";"0";"13473";"7979";"8810";"18295";"5273"
"1464162736.04947";"около 3 тысяч";"57";"миролюбивый";"23";"324";"19";"6 лет 1 месяц";"около 89 тысяч";"77";"21 / 14";"36963";"0";"13231";"7914";"8681";"18047";"5446"
"1464205941.63202";"около 4 тысяч";"57";"миролюбивый";"24";"324";"19";"6 лет 1 месяц";"около 89 тысяч";"77";"21 / 14";"36963";"0";"13346";"7977";"8749";"18273";"4534"
"1464249135.68751";"около 5 тысяч";"57";"миролюбивый";"25";"324";"19";"6 лет 1 месяц";"около 89 тысяч";"77";"21 / 14";"36963";"0";"13145";"7907";"8591";"17987";"4687"
"1464292341.08229";"около 3 тысяч";"57";"миролюбивый";"27";"324";"19";"6 лет 1 месяц";"около 89 тысяч";"77";"21 / 14";"36963";"0";"13324";"7954";"8710";"18214";"4964"
"1464335546.62053";"около 5 тысяч";"57";"миролюбивый";"27";"324";"19";"6 лет 1 месяц";"около 89 тысяч";"77";"21 / 14";"36963";"0";"13089";"7896";"8574";"17975";"5549"
