"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854724.78024";"ни одного";"57";"нейтральный";"16";"324";"";"4 года 8 месяцев";"около 89 тысяч";"67";"33 / 25";"36837";"0";"14751";"0";"6159";"18292";"0"
"1463858590.67191";"ни одного";"57";"нейтральный";"16";"324";"";"4 года 8 месяцев";"около 89 тысяч";"67";"33 / 25";"36837";"0";"14759";"0";"6164";"18307";"0"
"1463901776.07337";"ни одного";"57";"нейтральный";"16";"324";"";"4 года 8 месяцев";"около 89 тысяч";"67";"33 / 25";"36837";"0";"14577";"0";"6118";"18104";"0"
"1463944977.93715";"ни одного";"57";"нейтральный";"16";"324";"";"4 года 8 месяцев";"около 89 тысяч";"67";"33 / 25";"36837";"0";"14747";"0";"6183";"18332";"0"
"1463988175.03399";"ни одного";"57";"нейтральный";"16";"324";"";"4 года 8 месяцев";"около 89 тысяч";"67";"33 / 25";"36837";"0";"14567";"0";"6100";"18129";"0"
"1464031378.46542";"около 4 тысяч";"57";"нейтральный";"17";"324";"";"4 года 8 месяцев";"около 90 тысяч";"67";"33 / 25";"36837";"0";"14675";"0";"6129";"18321";"0"
"1464074574.82514";"около 4 тысяч";"57";"нейтральный";"17";"324";"";"4 года 8 месяцев";"около 90 тысяч";"67";"33 / 25";"36837";"0";"14516";"0";"6071";"18131";"0"
"1464117775.72417";"около 4 тысяч";"57";"нейтральный";"17";"324";"";"4 года 8 месяцев";"около 90 тысяч";"67";"33 / 25";"36837";"0";"14723";"0";"6124";"18382";"0"
"1464160975.82523";"около 4 тысяч";"57";"нейтральный";"19";"324";"";"4 года 8 месяцев";"около 90 тысяч";"67";"33 / 25";"36837";"0";"14515";"0";"6008";"18078";"0"
"1464204174.82591";"около 5 тысяч";"57";"нейтральный";"19";"324";"";"4 года 8 месяцев";"около 90 тысяч";"67";"33 / 25";"36837";"0";"14671";"0";"6060";"18290";"0"
"1464247374.35077";"около 5 тысяч";"57";"нейтральный";"19";"324";"";"4 года 8 месяцев";"около 90 тысяч";"67";"33 / 25";"36837";"0";"14430";"0";"5966";"18011";"0"
"1464290574.90005";"около 3 сотен";"57";"нейтральный";"26";"324";"";"4 года 8 месяцев";"около 90 тысяч";"68";"33 / 25";"36837";"0";"14639";"0";"6245";"18236";"0"
"1464333779.52322";"около 4 тысяч";"57";"нейтральный";"26";"324";"";"4 года 8 месяцев";"около 90 тысяч";"68";"33 / 25";"36837";"0";"14466";"0";"6164";"18041";"0"
