"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"p.gladiatorship";"p.taming";"p.alignment"
"1463857968.46432";"около 6 тысяч";"70";"нейтральный";"826";"376";"";"0";"0";"0"
"1463861825.77918";"около 6 тысяч";"70";"нейтральный";"826";"376";"";"0";"0";"0"
"1463905012.63666";"около 6 тысяч";"70";"нейтральный";"826";"376";"";"0";"0";"0"
"1463948221.61309";"около 6 тысяч";"70";"нейтральный";"826";"376";"";"0";"0";"0"
"1463991409.68319";"около 6 тысяч";"70";"нейтральный";"826";"376";"";"0";"0";"0"
