"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463853465.95305";"около 3 тысяч";"49";"добродушный";"6";"292";"19";"12 месяцев";"около 61 тысяч";"67";"10 / 1";"37157";"0";"19359";"7870";"16844";"18344";"10756"
"1463857322.1467";"около 3 тысяч";"49";"добродушный";"6";"292";"19";"12 месяцев";"около 61 тысяч";"67";"10 / 1";"37157";"0";"19376";"7875";"16854";"18359";"10852"
"1463900521.07078";"около 3 тысяч";"49";"добродушный";"6";"292";"19";"12 месяцев";"около 61 тысяч";"67";"10 / 1";"37157";"0";"19154";"7821";"16689";"18161";"11296"
"1463943723.79904";"около 4 тысяч";"49";"добродушный";"7";"292";"19";"12 месяцев";"около 61 тысяч";"67";"10 / 1";"37157";"0";"19383";"7865";"16746";"18331";"11885"
"1463986921.08769";"около 6 тысяч";"49";"добродушный";"7";"292";"19";"1 год";"около 61 тысяч";"67";"10 / 1";"37157";"0";"19139";"7822";"16483";"18095";"12304"
"1464030121.18044";"около 6 тысяч";"49";"добродушный";"7";"292";"19";"1 год";"около 61 тысяч";"67";"10 / 1";"37157";"0";"19390";"7857";"16625";"18292";"12844"
"1464073321.22161";"около 8 тысяч";"49";"добродушный";"9";"292";"20";"1 год";"около 61 тысяч";"66";"10 / 1";"37157";"0";"19168";"7813";"15671";"18035";"12730"
"1464116520.69091";"около 17 сотен";"49";"добродушный";"10";"292";"20";"1 год";"около 61 тысяч";"66";"10 / 1";"37157";"0";"19478";"7463";"15822";"18283";"12075"
"1464159721.04042";"около 7 сотен";"49";"добродушный";"10";"292";"20";"1 год";"около 61 тысяч";"66";"10 / 1";"37157";"0";"19202";"7397";"15543";"18032";"11746"
"1464202920.19567";"около 7 сотен";"49";"добродушный";"10";"292";"20";"1 год";"около 61 тысяч";"65";"10 / 1";"37157";"0";"19448";"7460";"15042";"18249";"10541"
"1464246120.77523";"ни одного";"49";"добродушный";"10";"292";"20";"1 год";"около 61 тысяч";"66";"10 / 1";"37157";"0";"19047";"7390";"15383";"17998";"10898"
"1464289320.96947";"ни одного";"49";"добродушный";"10";"292";"20";"1 год";"около 61 тысяч";"66";"10 / 1";"37157";"0";"19298";"7437";"15542";"18223";"11429"
"1464332521.70947";"ни одного";"49";"добродушный";"10";"292";"20";"1 год";"около 61 тысяч";"66";"10 / 1";"37157";"0";"19058";"7379";"15389";"18024";"11906"
