"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855191.0246";"около 17 сотен";"41";"озлобленный";"3";"260";"14";"5 месяцев";"около 35 тысяч";"38";"59 / 33";"37252";"14145";"22906";"10705";"15894";"18434";"4259"
"1463859056.04119";"около тысячи";"41";"озлобленный";"3";"260";"14";"5 месяцев";"около 35 тысяч";"38";"59 / 33";"37252";"14145";"22933";"10716";"15910";"18448";"4282"
"1463902241.44677";"около 18 сотен";"41";"озлобленный";"4";"260";"14";"5 месяцев";"около 35 тысяч";"38";"59 / 33";"37253";"14153";"22595";"10642";"15618";"18220";"4380"
"1463945443.27679";"около 5 тысяч";"41";"озлобленный";"4";"260";"14";"5 месяцев";"около 35 тысяч";"38";"59 / 33";"37253";"14156";"22892";"10712";"15645";"18414";"4541"
"1463988641.12324";"около 2 тысяч";"41";"озлобленный";"4";"260";"14";"6 месяцев";"около 35 тысяч";"38";"59 / 33";"37253";"14155";"22591";"10661";"15325";"18156";"4638"
"1464031844.55533";"около 7 тысяч";"41";"озлобленный";"4";"260";"14";"6 месяцев";"около 35 тысяч";"38";"59 / 33";"37253";"14161";"22898";"10728";"15344";"18363";"4479"
"1464075040.01781";"около 5 тысяч";"41";"озлобленный";"5";"260";"14";"6 месяцев";"около 35 тысяч";"38";"59 / 33";"37253";"14166";"22482";"10643";"15132";"18149";"4551"
"1464118241.41918";"около 13 тысяч";"41";"недовольный";"6";"260";"14";"6 месяцев";"около 36 тысяч";"38";"59 / 33";"37253";"14173";"22794";"10716";"15245";"18299";"5091"
"1464161441.22905";"около 2 тысяч";"41";"недовольный";"7";"260";"14";"6 месяцев";"около 36 тысяч";"38";"59 / 33";"37253";"14177";"22333";"10595";"14947";"18044";"5324"
"1464204640.49036";"около 9 сотен";"41";"недовольный";"8";"260";"14";"6 месяцев";"около 36 тысяч";"39";"59 / 33";"37253";"14181";"22658";"10681";"16102";"18265";"5457"
"1464247839.64447";"около 5 тысяч";"41";"недовольный";"9";"260";"14";"6 месяцев";"около 36 тысяч";"39";"59 / 33";"37253";"14179";"22297";"10589";"15746";"17990";"5527"
"1464291044.89286";"около 6 тысяч";"41";"недовольный";"9";"260";"14";"6 месяцев";"около 36 тысяч";"39";"59 / 33";"37253";"14189";"22598";"10652";"15834";"18201";"5921"
"1464334244.8704";"около 6 тысяч";"42";"недовольный";"10";"264";"14";"6 месяцев";"около 36 тысяч";"39";"59 / 33";"37253";"14188";"22213";"10556";"15578";"17960";"6000"
