"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463853706.46986";"около 3 тысяч";"53";"нейтральный";"5";"308";"2 года 5 месяцев";"около 72 тысяч";"93";"0 / 0";"37083";"0";"17384";"0";"23777";"18567";"0"
"1463857563.78927";"около 3 тысяч";"53";"нейтральный";"5";"308";"2 года 5 месяцев";"около 72 тысяч";"93";"0 / 0";"37083";"0";"17419";"0";"23806";"18598";"0"
"1463900761.3999";"около 3 тысяч";"53";"нейтральный";"5";"308";"2 года 5 месяцев";"около 72 тысяч";"93";"0 / 0";"37083";"0";"0";"0"
"1463943964.50415";"около 3 тысяч";"53";"нейтральный";"5";"308";"2 года 5 месяцев";"около 72 тысяч";"93";"0 / 0";"37083";"0";"0";"0"
"1463987161.77203";"около 2 тысяч";"53";"беззлобный";"14";"308";"2";"2 года 5 месяцев";"около 73 тысяч";"94";"0 / 0";"37083";"0";"17085";"23736";"23742";"18333";"16240"
"1464030362.92002";"около 5 тысяч";"53";"беззлобный";"15";"308";"2";"2 года 5 месяцев";"около 73 тысяч";"94";"0 / 0";"37083";"0";"17350";"23959";"23956";"18554";"16797"
"1464073561.99639";"около 19 сотен";"53";"беззлобный";"15";"308";"2";"2 года 5 месяцев";"около 73 тысяч";"94";"0 / 0";"37083";"0";"17144";"23520";"23694";"18351";"17059"
"1464116761.78846";"около 19 сотен";"53";"беззлобный";"15";"308";"2";"2 года 5 месяцев";"около 73 тысяч";"94";"0 / 0";"37083";"0";"17398";"23760";"23944";"18598";"17601"
"1464159961.59041";"около 19 сотен";"53";"беззлобный";"15";"308";"2";"2 года 5 месяцев";"около 73 тысяч";"94";"0 / 0";"37083";"0";"17139";"23276";"23638";"18348";"17867"
"1464203160.7698";"около 19 сотен";"53";"беззлобный";"15";"308";"2";"2 года 5 месяцев";"около 73 тысяч";"94";"0 / 0";"37083";"0";"17385";"23621";"23952";"18602";"18388"
"1464246361.29238";"около 19 сотен";"53";"беззлобный";"15";"308";"2";"2 года 5 месяцев";"около 73 тысяч";"94";"0 / 0";"37083";"0";"17135";"23217";"23629";"18333";"18689"
"1464289561.43752";"около 19 сотен";"53";"беззлобный";"15";"308";"2";"2 года 5 месяцев";"около 73 тысяч";"94";"0 / 0";"37083";"0";"17379";"23496";"23931";"18563";"19225"
"1464332762.17147";"около 19 сотен";"53";"нейтральный";"15";"308";"2";"2 года 5 месяцев";"около 73 тысяч";"94";"0 / 0";"37083";"0";"17174";"23141";"23662";"18355";"0"
