"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855359.97134";"около 20 тысяч";"50";"добродетельный";"15";"296";"6";"1 год 1 месяц";"около 62 тысяч";"82";"5 / 4";"37136";"0";"18817";"19907";"24777";"18288";"3460"
"1463859224.71726";"около 20 тысяч";"50";"добродетельный";"15";"296";"6";"1 год 1 месяц";"около 62 тысяч";"82";"5 / 4";"37136";"0";"18836";"19929";"24808";"18303";"3565"
"1463902410.18851";"около 20 тысяч";"50";"миролюбивый";"15";"296";"6";"1 год 1 месяц";"около 62 тысяч";"82";"5 / 4";"37136";"0";"18605";"19624";"24531";"18101";"4046"
"1463945612.07234";"около 20 тысяч";"50";"добродетельный";"19";"296";"6";"1 год 1 месяц";"около 62 тысяч";"83";"5 / 4";"37136";"0";"18812";"19772";"25382";"18218";"3522"
"1463988809.89633";"около 3 тысяч";"50";"миролюбивый";"19";"296";"7";"1 год 1 месяц";"около 62 тысяч";"83";"5 / 4";"37136";"0";"18404";"18651";"25025";"18000";"4049"
"1464032013.56304";"около 3 тысяч";"50";"миролюбивый";"19";"296";"7";"1 год 1 месяц";"около 62 тысяч";"83";"5 / 4";"37136";"0";"18646";"18838";"25297";"18213";"4693"
"1464075208.73345";"около 5 тысяч";"50";"миролюбивый";"20";"296";"7";"1 год 1 месяц";"около 62 тысяч";"83";"5 / 4";"37136";"0";"18364";"18617";"24894";"17993";"4575"
"1464118410.31063";"около тысячи";"50";"миролюбивый";"20";"296";"7";"1 год 1 месяц";"около 63 тысяч";"83";"5 / 4";"37136";"0";"18633";"18768";"25113";"18231";"4970"
"1464161609.92467";"около тысячи";"50";"миролюбивый";"20";"296";"7";"1 год 2 месяца";"около 63 тысяч";"83";"5 / 4";"37136";"0";"18364";"18486";"24774";"17998";"5460"
"1464204809.17418";"около 4 тысяч";"50";"миролюбивый";"22";"296";"7";"1 год 2 месяца";"около 63 тысяч";"83";"5 / 4";"37136";"0";"18624";"18717";"24904";"18249";"4895"
"1464248008.78901";"около тысячи";"51";"миролюбивый";"23";"300";"7";"1 год 2 месяца";"около 63 тысяч";"83";"5 / 4";"37136";"0";"18243";"18457";"24484";"17985";"5331"
"1464291213.69311";"около 2 тысяч";"51";"миролюбивый";"24";"300";"7";"1 год 2 месяца";"около 63 тысяч";"83";"5 / 4";"37136";"0";"18480";"18570";"24749";"18192";"5619"
"1464334413.66313";"около 3 тысяч";"51";"миролюбивый";"24";"300";"7";"1 год 2 месяца";"около 63 тысяч";"83";"5 / 4";"37136";"0";"18234";"18302";"24494";"17992";"6162"
