"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463858071.85306";"около тысячи";"49";"добродушный";"10";"292";"8";"1 год 1 месяц";"около 59 тысяч";"78";"7 / 7";"36987";"0";"19137";"16911";"24887";"18347";"13504"
"1463861929.33025";"около тысячи";"49";"добродушный";"10";"292";"8";"1 год 1 месяц";"около 59 тысяч";"78";"7 / 7";"36987";"0";"19164";"16925";"24912";"18374";"13571"
"1463905115.79689";"около тысячи";"49";"добродушный";"10";"292";"8";"1 год 1 месяц";"около 59 тысяч";"78";"7 / 7";"36987";"0";"18914";"16691";"24638";"18165";"13889"
"1463948324.82807";"около 4 тысяч";"49";"добродушный";"15";"292";"9";"1 год 1 месяц";"около 59 тысяч";"78";"7 / 7";"36987";"0";"19022";"16021";"24570";"18276";"13230"
"1463991512.79469";"около 4 тысяч";"49";"добродушный";"16";"292";"9";"1 год 1 месяц";"около 60 тысяч";"78";"7 / 7";"36987";"0";"18797";"15846";"24239";"18052";"11953"
