"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463853721.81188";"около 3 тысяч";"46";"озлобленный";"6";"280";"5";"6 лет 6 месяцев";"около 49 тысяч";"71";"22 / 11";"37191";"0";"19960";"20933";"28413";"18381";"4955"
"1463857579.10736";"около 2 тысяч";"46";"озлобленный";"6";"280";"5";"6 лет 6 месяцев";"около 49 тысяч";"71";"22 / 11";"37191";"0";"20000";"20961";"28453";"18400";"4998"
"1463900776.71593";"около 11 тысяч";"46";"недовольный";"7";"280";"5";"6 лет 6 месяцев";"около 50 тысяч";"71";"22 / 11";"37191";"0";"19747";"20600";"28020";"18198";"5688"
"1463943979.82917";"около 4 тысяч";"46";"недовольный";"7";"280";"5";"6 лет 6 месяцев";"около 50 тысяч";"71";"22 / 11";"37191";"0";"19900";"20765";"28351";"18416";"5814"
"1463987177.12609";"около 2 сотен";"46";"недовольный";"7";"280";"5";"6 лет 6 месяцев";"около 50 тысяч";"72";"22 / 11";"37191";"0";"19650";"20468";"28565";"18199";"5884"
"1464030378.32471";"около 16 сотен";"46";"недовольный";"9";"280";"5";"6 лет 6 месяцев";"около 50 тысяч";"72";"22 / 11";"37191";"0";"19908";"20645";"28861";"18406";"6023"
"1464073577.34791";"около 4 тысяч";"46";"недовольный";"10";"280";"5";"6 лет 6 месяцев";"около 50 тысяч";"72";"22 / 11";"37191";"0";"19629";"20340";"28378";"18186";"0"
"1464116777.10136";"около тысячи";"47";"нейтральный";"12";"284";"6";"6 лет 6 месяцев";"около 50 тысяч";"72";"22 / 11";"37191";"0";"19893";"19884";"28695";"18434";"0"
"1464159976.91823";"около тысячи";"47";"нейтральный";"12";"284";"6";"6 лет 6 месяцев";"около 50 тысяч";"72";"22 / 11";"37191";"0";"19602";"19541";"28226";"18181";"0"
"1464203176.1014";"около тысячи";"47";"нейтральный";"13";"284";"6";"6 лет 6 месяцев";"около 50 тысяч";"72";"22 / 11";"37191";"0";"19905";"19746";"28573";"18425";"0"
"1464246376.64326";"около 3 тысяч";"47";"нейтральный";"13";"284";"6";"6 лет 6 месяцев";"около 50 тысяч";"72";"22 / 11";"37191";"0";"19586";"19452";"28091";"18146";"0"
"1464289576.74787";"около 3 тысяч";"47";"нейтральный";"13";"284";"6";"6 лет 6 месяцев";"около 50 тысяч";"72";"22 / 11";"37191";"0";"19727";"19568";"28412";"18370";"0"
"1464332777.48276";"около 4 тысяч";"47";"нейтральный";"14";"284";"6";"6 лет 6 месяцев";"около 50 тысяч";"72";"22 / 11";"37191";"0";"19508";"19266";"28002";"18159";"0"
