"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855615.92059";"около 14 тысяч";"51";"добродетельный";"10";"300";"18";"1 год 2 месяца";"около 65 тысяч";"89";"4 / 7";"37073";"0";"17201";"8304";"26757";"18496";"2546"
"1463859480.55922";"около 6 тысяч";"51";"добродетельный";"10";"300";"18";"1 год 2 месяца";"около 65 тысяч";"89";"4 / 7";"37073";"0";"17215";"8306";"26776";"18509";"2652"
"1463902665.75813";"около 5 тысяч";"51";"добродетельный";"11";"300";"18";"1 год 2 месяца";"около 65 тысяч";"89";"4 / 7";"37073";"0";"16949";"8250";"26393";"18290";"2796"
"1463945873.42845";"ни одного";"51";"добродетельный";"11";"300";"18";"1 год 2 месяца";"около 65 тысяч";"90";"4 / 7";"37073";"0";"17118";"8294";"27126";"18496";"2275"
"1463989065.72413";"около тысячи";"51";"добродетельный";"11";"300";"19";"1 год 2 месяца";"около 65 тысяч";"90";"4 / 7";"37073";"0";"16895";"7864";"26723";"18287";"2472"
"1464032269.99855";"около 8 тысяч";"51";"добродетельный";"12";"300";"19";"1 год 2 месяца";"около 65 тысяч";"90";"4 / 7";"37073";"0";"17115";"7901";"27010";"18466";"2536"
"1464075464.29134";"около 3 тысяч";"51";"добродетельный";"12";"300";"19";"1 год 2 месяца";"около 65 тысяч";"90";"4 / 7";"37073";"0";"16757";"7857";"26651";"18245";"1732"
"1464118666.00501";"около 3 тысяч";"51";"добродетельный";"13";"300";"19";"1 год 2 месяца";"около 65 тысяч";"90";"4 / 7";"37073";"0";"16973";"7892";"26993";"18495";"2445"
"1464161865.61136";"около 3 тысяч";"51";"добродетельный";"14";"300";"19";"1 год 2 месяца";"около 65 тысяч";"90";"4 / 7";"37073";"0";"16794";"7818";"26506";"18221";"1974"
"1464205065.00811";"около 3 тысяч";"51";"добродетельный";"14";"300";"19";"1 год 2 месяца";"около 65 тысяч";"90";"4 / 7";"37073";"0";"17039";"7873";"26826";"18473";"2687"
"1464248264.59029";"около 2 тысяч";"51";"добродетельный";"14";"300";"19";"1 год 2 месяца";"около 65 тысяч";"90";"4 / 7";"37073";"0";"16727";"7797";"26366";"18192";"1798"
"1464291469.80963";"около 3 тысяч";"51";"абсолютное добро";"14";"300";"19";"1 год 2 месяца";"около 66 тысяч";"90";"4 / 7";"37073";"0";"16981";"7836";"26658";"18396";"1349"
"1464334669.45878";"около 2 тысяч";"51";"абсолютное добро";"14";"300";"19";"1 год 2 месяца";"около 66 тысяч";"90";"4 / 7";"37073";"0";"16769";"7771";"26281";"18197";"976"
