"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855385.57681";"около 3 тысяч";"49";"добродушный";"9";"292";"6";"1 год 1 месяц";"около 59 тысяч";"75";"14 / 10";"37200";"0";"18580";"19270";"23211";"18548";"13218"
"1463859250.27674";"около 3 тысяч";"49";"добродушный";"9";"292";"6";"1 год 1 месяц";"около 59 тысяч";"75";"14 / 10";"37200";"0";"18576";"19289";"23228";"18556";"13287"
"1463902435.73151";"около 7 тысяч";"49";"добродушный";"9";"292";"6";"1 год 1 месяц";"около 59 тысяч";"75";"14 / 10";"37200";"0";"18246";"19017";"22912";"18344";"12658"
"1463945637.64187";"около 11 тысяч";"49";"добродушный";"10";"292";"6";"1 год 1 месяц";"около 59 тысяч";"75";"14 / 10";"37200";"0";"18470";"19226";"23094";"18552";"13184"
"1463988835.48076";"около 16 сотен";"49";"добродушный";"10";"292";"6";"1 год 1 месяц";"около 59 тысяч";"76";"14 / 10";"37200";"0";"18172";"19013";"23407";"18330";"12630"
"1464032039.28588";"около тысячи";"49";"добродушный";"11";"292";"7";"1 год 1 месяц";"около 59 тысяч";"76";"14 / 10";"37200";"0";"18329";"18264";"23614";"18532";"12427"
"1464075234.29339";"около тысячи";"49";"добродушный";"11";"292";"7";"1 год 1 месяц";"около 59 тысяч";"76";"14 / 10";"37200";"0";"18126";"18031";"23281";"18309";"12794"
"1464118435.92312";"около 5 тысяч";"49";"добродушный";"13";"292";"7";"1 год 1 месяц";"около 59 тысяч";"76";"14 / 10";"37200";"0";"18286";"18170";"23438";"18555";"13366"
"1464161635.49596";"около 3 тысяч";"49";"добродушный";"13";"292";"7";"1 год 1 месяц";"около 59 тысяч";"76";"14 / 10";"37200";"0";"18046";"17874";"23129";"18294";"13257"
"1464204834.76688";"около 9 тысяч";"49";"добродушный";"14";"292";"7";"1 год 1 месяц";"около 59 тысяч";"76";"14 / 10";"37200";"0";"18282";"18083";"23279";"18528";"12615"
"1464248034.43779";"около 11 тысяч";"49";"добродушный";"14";"292";"7";"1 год 1 месяц";"около 60 тысяч";"76";"14 / 10";"37200";"0";"17921";"17851";"22883";"18265";"11232"
"1464291239.30444";"около 3 тысяч";"49";"добродушный";"16";"292";"7";"1 год 1 месяц";"около 60 тысяч";"76";"14 / 10";"37200";"0";"18109";"17992";"23130";"18482";"10748"
"1464334439.24977";"около 16 сотен";"49";"миролюбивый";"16";"292";"7";"1 год 1 месяц";"около 60 тысяч";"76";"14 / 10";"37200";"0";"17856";"17735";"22820";"18258";"10207"
