"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854771.01154";"около 6 тысяч";"45";"недовольный";"10";"276";"16";"9 месяцев";"около 45 тысяч";"58";"117 / 88";"37047";"6341";"21096";"9254";"23205";"18335";"5522"
"1463858636.77982";"около 6 тысяч";"45";"недовольный";"10";"276";"16";"9 месяцев";"около 45 тысяч";"58";"117 / 88";"37047";"6341";"21117";"9259";"23222";"18350";"5544"
"1463901822.01837";"около 8 тысяч";"45";"недовольный";"11";"276";"16";"9 месяцев";"около 46 тысяч";"58";"117 / 88";"37047";"6343";"20856";"9204";"22806";"18081";"5601"
"1463945023.9251";"около 3 тысяч";"45";"недовольный";"11";"276";"16";"9 месяцев";"около 46 тысяч";"58";"117 / 88";"37047";"6347";"21116";"9261";"22972";"18283";"5751"
"1463988221.07454";"около 4 тысяч";"45";"недовольный";"12";"276";"16";"9 месяцев";"около 46 тысяч";"58";"117 / 88";"37047";"6345";"20735";"9216";"22573";"18043";"5816"
"1464031424.56643";"ни одного";"45";"недовольный";"13";"276";"16";"9 месяцев";"около 46 тысяч";"59";"117 / 88";"37047";"6349";"20982";"9271";"22707";"18230";"5945"
"1464074620.7996";"около 3 тысяч";"45";"недовольный";"13";"276";"16";"10 месяцев";"около 46 тысяч";"59";"117 / 88";"37047";"6349";"20721";"9209";"23173";"18040";"6013"
"1464117821.75003";"около 2 тысяч";"45";"нейтральный";"13";"276";"16";"10 месяцев";"около 46 тысяч";"59";"117 / 88";"37047";"6349";"21037";"9262";"23382";"18268";"0"
"1464161021.84902";"около 7 тысяч";"45";"нейтральный";"19";"276";"16";"10 месяцев";"около 46 тысяч";"59";"117 / 88";"37047";"6350";"20587";"9168";"22930";"18031";"0"
"1464204220.88658";"около 7 тысяч";"45";"нейтральный";"20";"276";"16";"10 месяцев";"около 46 тысяч";"59";"117 / 88";"37047";"6351";"20779";"9239";"23154";"18220";"0"
"1464247420.37043";"около 19 сотен";"45";"нейтральный";"20";"276";"16";"10 месяцев";"около 46 тысяч";"59";"117 / 88";"37047";"6353";"20381";"9146";"22714";"17953";"0"
"1464290625.01195";"около 4 тысяч";"45";"нейтральный";"21";"276";"16";"10 месяцев";"около 46 тысяч";"59";"117 / 88";"37047";"6356";"20666";"9209";"22941";"18150";"0"
"1464333825.51786";"около 4 тысяч";"45";"нейтральный";"22";"276";"16";"10 месяцев";"около 46 тысяч";"59";"117 / 88";"37047";"6357";"20508";"9131";"22562";"17919";"0"
