"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855042.38681";"около 18 сотен";"51";"нейтральный";"15";"300";"";"1 год 3 месяца";"около 62 тысяч";"108";"32 / 21";"37050";"0";"18830";"0";"35540";"18465";"0"
"1463858907.59161";"около 2 тысяч";"51";"нейтральный";"15";"300";"";"1 год 3 месяца";"около 62 тысяч";"108";"32 / 21";"37050";"0";"18849";"0";"35582";"18480";"0"
"1463902093.06798";"около тысячи";"51";"нейтральный";"15";"300";"";"1 год 3 месяца";"около 62 тысяч";"108";"32 / 21";"37050";"0";"18562";"0";"35004";"18276";"0"
"1463945294.87823";"около тысячи";"51";"нейтральный";"15";"300";"";"1 год 3 месяца";"около 62 тысяч";"108";"32 / 21";"37050";"0";"18798";"0";"35532";"18498";"0"
"1463988492.72028";"около 7 сотен";"51";"нейтральный";"18";"300";"";"1 год 3 месяца";"около 63 тысяч";"108";"32 / 21";"37050";"0";"18427";"0";"34905";"18250";"0"
"1464031695.95736";"около 3 тысяч";"51";"нейтральный";"18";"300";"";"1 год 3 месяца";"около 63 тысяч";"108";"32 / 21";"37050";"0";"18671";"0";"35421";"18468";"0"
"1464074891.70706";"около 3 тысяч";"51";"нейтральный";"18";"300";"";"1 год 3 месяца";"около 63 тысяч";"108";"32 / 21";"37050";"0";"18450";"0";"34855";"18270";"0"
"1464118092.78857";"около 3 тысяч";"51";"нейтральный";"18";"300";"";"1 год 3 месяца";"около 63 тысяч";"108";"32 / 21";"37050";"0";"18729";"0";"35392";"18514";"0"
"1464161292.75764";"около 18 сотен";"51";"нейтральный";"20";"300";"";"1 год 3 месяца";"около 63 тысяч";"109";"32 / 21";"37050";"0";"18401";"0";"34964";"18237";"0"
"1464204492.04376";"около 3 тысяч";"51";"нейтральный";"20";"300";"";"1 год 3 месяца";"около 63 тысяч";"109";"32 / 21";"37050";"0";"18653";"0";"35572";"18486";"0"
"1464247691.35081";"около 3 тысяч";"51";"нейтральный";"20";"300";"";"1 год 3 месяца";"около 63 тысяч";"109";"32 / 21";"37050";"0";"18384";"0";"34957";"18218";"0"
"1464290896.24617";"около 3 тысяч";"51";"нейтральный";"22";"300";"";"1 год 3 месяца";"около 63 тысяч";"109";"32 / 21";"37050";"0";"18633";"0";"35369";"18392";"0"
"1464334096.47149";"около 4 тысяч";"51";"нейтральный";"23";"300";"";"1 год 3 месяца";"около 63 тысяч";"109";"32 / 21";"37050";"0";"18293";"0";"34803";"18190";"0"
