"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.might";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463858273.48785";"около 6 тысяч";"72";"миролюбивый";"1000";"384";"33";"2 года 8 месяцев";"около 168 тысяч";"102";"10 / 9";"11265";"22385";"0";"7994";"2138";"3554";"6624";"7721"
"1463862131.2138";"около 4 тысяч";"72";"миролюбивый";"1000";"384";"33";"2 года 8 месяцев";"около 168 тысяч";"102";"10 / 9";"11265";"22385";"0";"8000";"2139";"3557";"6626";"6969"
"1463905317.27401";"около 6 десятков";"72";"миролюбивый";"1000";"384";"33";"2 года 8 месяцев";"около 168 тысяч";"103";"10 / 9";"11266";"22385";"0";"7935";"2127";"3642";"6585";"7390"
"1463948526.79994";"около 4 тысяч";"72";"миролюбивый";"1001";"384";"2 года 8 месяцев";"около 168 тысяч";"104";"10 / 9";"11264";"22385";"0";"7979";"2136";"3749";"6628";"6371"
"1463991714.2991";"около 5 тысяч";"72";"миролюбивый";"1002";"384";"2 года 8 месяцев";"около 168 тысяч";"104";"10 / 9";"11258";"22385";"0";"7892";"2132";"3712";"6588";"5387"
