"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"p.gladiatorship";"p.taming";"p.alignment"
"1463857679.56678";"ни одного";"72";"нейтральный";"986";"384";"";"0";"0";"0"
"1463861536.84117";"ни одного";"72";"нейтральный";"986";"384";"";"0";"0";"0"
"1463904724.1957";"ни одного";"72";"нейтральный";"986";"384";"";"0";"0";"0"
"1463947932.569";"около 8 тысяч";"72";"нейтральный";"988";"384";"";"0";"0";"0"
"1463991121.09099";"около 8 тысяч";"72";"нейтральный";"988";"384";"";"0";"0";"0"
