"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463855692.78658";"около тысячи";"45";"озлобленный";"5";"276";"";"3 года 4 месяца";"около 45 тысяч";"60";"65 / 492";"37201";"0";"20160";"0";"24999";"18415";"4526"
"1463859557.23625";"около тысячи";"45";"озлобленный";"5";"276";"";"3 года 4 месяца";"около 45 тысяч";"60";"65 / 492";"37201";"0";"20184";"0";"25022";"18424";"4540"
"1463902742.36656";"около тысячи";"45";"озлобленный";"5";"276";"";"3 года 4 месяца";"около 45 тысяч";"60";"65 / 492";"37201";"0";"19975";"0";"24669";"18223";"4630"
"1463945950.12913";"около 12 тысяч";"45";"озлобленный";"10";"276";"";"3 года 4 месяца";"около 45 тысяч";"60";"65 / 492";"37201";"0";"20224";"0";"24911";"18444";"4786"
"1463989142.45193";"около 10 тысяч";"45";"озлобленный";"11";"276";"";"3 года 4 месяца";"около 45 тысяч";"60";"65 / 492";"37201";"0";"19923";"0";"24524";"18181";"4956"
"1464032346.90139";"около 9 тысяч";"45";"недовольный";"12";"276";"";"3 года 4 месяца";"около 45 тысяч";"60";"65 / 492";"37201";"0";"20028";"0";"24752";"18397";"5470"
"1464075541.6764";"около 11 тысяч";"45";"недовольный";"12";"276";"";"3 года 4 месяца";"около 46 тысяч";"60";"65 / 492";"37201";"0";"19738";"0";"24392";"18109";"5532"
"1464118742.71259";"около 14 тысяч";"45";"недовольный";"13";"276";"";"3 года 4 месяца";"около 46 тысяч";"60";"65 / 492";"37201";"0";"19951";"0";"24614";"18352";"5657"
"1464161942.27241";"около 2 сотен";"45";"недовольный";"14";"276";"";"3 года 4 месяца";"около 46 тысяч";"60";"65 / 492";"37201";"0";"19622";"0";"24263";"18042";"5720"
"1464205141.68525";"около 4 тысяч";"45";"недовольный";"14";"276";"";"3 года 4 месяца";"около 46 тысяч";"61";"65 / 492";"37201";"0";"19849";"0";"25200";"18285";"5873"
"1464248341.32827";"около 18 сотен";"45";"недовольный";"15";"276";"";"3 года 5 месяцев";"около 46 тысяч";"61";"65 / 492";"37201";"0";"19530";"0";"24764";"18008";"5934"
"1464291546.53625";"около 15 тысяч";"45";"недовольный";"16";"276";"";"3 года 5 месяцев";"около 46 тысяч";"61";"65 / 492";"37201";"0";"19557";"0";"25043";"18234";"5964"
"1464334746.14747";"около 4 тысяч";"46";"недовольный";"17";"280";"";"3 года 5 месяцев";"около 46 тысяч";"61";"65 / 492";"37201";"0";"19323";"0";"24725";"17978";"6044"
