"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"p.gladiatorship";"p.taming";"p.alignment"
"1463857829.31084";"около 3 тысяч";"47";"недовольный";"9";"284";"16";"0";"0";"0"
"1463861686.71206";"около 19 сотен";"47";"недовольный";"9";"284";"16";"0";"0";"0"
"1463904873.64307";"около 8 тысяч";"47";"нейтральный";"10";"284";"16";"0";"0";"0"
"1463948082.24582";"около 2 сотен";"47";"нейтральный";"11";"284";"16";"0";"0";"0"
"1463991270.65257";"около 6 тысяч";"47";"нейтральный";"12";"284";"16";"0";"0";"0"
