"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.might";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463857824.00417";"около 4 тысяч";"66";"нейтральный";"799";"360";"";"2 года";"около 124 тысяч";"116";"12 / 6";"17678";"26266";"0";"9621";"0";"10859";"8502";"0"
"1463861681.37791";"около 4 тысяч";"66";"нейтральный";"799";"360";"";"2 года";"около 124 тысяч";"116";"12 / 6";"17679";"26266";"0";"9628";"0";"10870";"8508";"0"
"1463904868.35377";"около 4 тысяч";"66";"нейтральный";"799";"360";"";"2 года";"около 124 тысяч";"116";"12 / 6";"17683";"26266";"0";"0";"0"
"1463948076.95026";"около 4 тысяч";"66";"нейтральный";"799";"360";"";"2 года";"около 124 тысяч";"116";"12 / 6";"17686";"26266";"0";"0";"0"
"1463991265.3515";"около 4 тысяч";"66";"нейтральный";"799";"360";"";"2 года";"около 124 тысяч";"116";"12 / 6";"17692";"26266";"0";"0";"0"
