"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463853799.67931";"ни одного";"52";"озлобленный";"15";"304";"";"1 год 7 месяцев";"около 70 тысяч";"121";"2 / 1";"36900";"0";"16628";"0";"35281";"18312";"4858"
"1463857655.80576";"около 3 тысяч";"52";"озлобленный";"15";"304";"";"1 год 7 месяцев";"около 71 тысяч";"121";"2 / 1";"36900";"0";"16658";"0";"35360";"18336";"4947"
"1463900853.4576";"около 2 тысяч";"52";"озлобленный";"15";"304";"";"1 год 7 месяцев";"около 71 тысяч";"121";"2 / 1";"36900";"0";"16461";"0";"34736";"18110";"5003"
"1463944056.57247";"около 10 тысяч";"52";"недовольный";"16";"304";"";"1 год 7 месяцев";"около 71 тысяч";"121";"2 / 1";"36900";"0";"16623";"0";"35217";"18319";"5245"
"1463987253.76476";"около 7 тысяч";"52";"недовольный";"16";"304";"";"1 год 7 месяцев";"около 71 тысяч";"121";"2 / 1";"36900";"0";"16399";"0";"34687";"18084";"5327"
"1464030455.09836";"около 7 тысяч";"52";"недовольный";"16";"304";"";"1 год 7 месяцев";"около 71 тысяч";"121";"2 / 1";"36900";"0";"16613";"0";"35199";"18304";"5482"
"1464073653.96234";"около 9 тысяч";"52";"недовольный";"17";"304";"";"1 год 7 месяцев";"около 71 тысяч";"122";"2 / 1";"36900";"0";"16431";"0";"34856";"18092";"5442"
"1464116854.00716";"около 9 тысяч";"52";"недовольный";"17";"304";"";"1 год 7 месяцев";"около 71 тысяч";"122";"2 / 1";"36900";"0";"16656";"0";"35393";"18338";"5559"
"1464160053.64628";"около 9 тысяч";"52";"недовольный";"17";"304";"";"1 год 7 месяцев";"около 71 тысяч";"122";"2 / 1";"36900";"0";"16410";"0";"34809";"18102";"5624"
"1464203252.74925";"около 8 тысяч";"52";"недовольный";"20";"304";"";"1 год 7 месяцев";"около 71 тысяч";"122";"2 / 1";"36900";"0";"16683";"0";"35287";"18277";"5770"
"1464246453.36038";"около 2 тысяч";"52";"недовольный";"20";"304";"";"1 год 7 месяцев";"около 71 тысяч";"122";"2 / 1";"36900";"0";"16383";"0";"34610";"18000";"5738"
"1464289653.52751";"около 2 тысяч";"52";"недовольный";"21";"304";"";"1 год 7 месяцев";"около 71 тысяч";"122";"2 / 1";"36900";"0";"16586";"0";"35142";"18176";"5876"
"1464332854.07536";"около 3 тысяч";"52";"недовольный";"21";"304";"";"1 год 7 месяцев";"около 71 тысяч";"122";"2 / 1";"36900";"0";"17890";"0";"34582";"17862";"5961"
