"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463854140.33949";"около 3 тысяч";"49";"добродушный";"18";"292";"";"11 месяцев";"около 60 тысяч";"57";"18 / 15";"36889";"0";"18838";"0";"10904";"18287";"11646"
"1463857994.24044";"около 3 тысяч";"49";"добродушный";"18";"292";"";"11 месяцев";"около 60 тысяч";"57";"18 / 15";"36889";"0";"18857";"0";"10911";"18302";"11735"
"1463901193.04421";"около 3 тысяч";"49";"добродушный";"18";"292";"";"11 месяцев";"около 60 тысяч";"57";"18 / 15";"36889";"0";"18623";"0";"10848";"18100";"12140"
"1463944394.40338";"около 17 сотен";"49";"добродушный";"18";"292";"";"11 месяцев";"около 61 тысяч";"57";"18 / 15";"36889";"0";"18730";"0";"10838";"18272";"11965"
"1463987591.60414";"ни одного";"49";"добродушный";"19";"292";"";"11 месяцев";"около 61 тысяч";"58";"18 / 15";"36889";"0";"18461";"0";"11186";"18055";"11622"
"1464030793.4766";"около тысячи";"49";"добродушный";"19";"292";"";"11 месяцев";"около 61 тысяч";"58";"18 / 15";"36889";"0";"18684";"0";"11262";"18267";"12173"
"1464073991.67192";"около 3 тысяч";"49";"добродушный";"20";"292";"";"11 месяцев";"около 61 тысяч";"58";"18 / 15";"36889";"0";"18448";"0";"11106";"18074";"11581"
"1464117191.87843";"около 5 тысяч";"49";"добродушный";"20";"292";"";"11 месяцев";"около 61 тысяч";"58";"18 / 15";"36889";"0";"18746";"0";"11206";"18313";"12126"
"1464160391.29708";"около 4 тысяч";"49";"добродушный";"21";"292";"";"11 месяцев";"около 61 тысяч";"58";"18 / 15";"36889";"0";"18475";"0";"10990";"18075";"11817"
"1464203591.21831";"около 8 сотен";"49";"добродушный";"22";"292";"";"11 месяцев";"около 61 тысяч";"58";"18 / 15";"36889";"0";"18687";"0";"11089";"18302";"12360"
"1464246791.07113";"около 4 тысяч";"49";"добродушный";"22";"292";"";"11 месяцев";"около 61 тысяч";"58";"18 / 15";"36889";"0";"18342";"0";"10864";"18010";"11447"
"1464289991.30507";"около 8 тысяч";"49";"добродушный";"24";"292";"";"11 месяцев";"около 61 тысяч";"58";"18 / 15";"36889";"0";"18583";"0";"10957";"18227";"10473"
"1464333191.69262";"около 2 тысяч";"49";"добродушный";"26";"292";"";"11 месяцев";"около 62 тысяч";"58";"18 / 15";"36889";"0";"18239";"0";"10793";"18026";"10996"
