"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"pet_level";"age";"monsters_killed";"deaths";"arena_score";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463858113.52213";"около 3 тысяч";"49";"миролюбивый";"9";"292";"14";"1 год 1 месяц";"около 61 тысяч";"74";"0 / 1";"37052";"0";"18639";"10661";"20996";"18351";"7121"
"1463861971.00092";"около 3 тысяч";"49";"миролюбивый";"9";"292";"14";"1 год 1 месяц";"около 61 тысяч";"74";"0 / 1";"37052";"0";"18666";"10671";"21011";"18377";"7191"
"1463905157.42228";"около тысячи";"50";"миролюбивый";"10";"296";"14";"1 год 1 месяц";"около 61 тысяч";"74";"0 / 1";"37052";"0";"18398";"10596";"20678";"18152";"7077"
"1463948366.46477";"около 3 тысяч";"50";"миролюбивый";"16";"296";"14";"1 год 1 месяц";"около 61 тысяч";"74";"0 / 1";"37052";"0";"18612";"10668";"20868";"18364";"6040"
"1463991554.40982";"около 19 сотен";"50";"миролюбивый";"17";"296";"14";"1 год 1 месяц";"около 61 тысяч";"74";"0 / 1";"37052";"0";"18387";"10614";"20600";"18149";"6500"
